FrameNumber,ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,CamX,CamY,CamZ,CamPitch,CamYaw,CamRoll,WorldSizeX,WorldSizeY,WorldSizeZ
342,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,504,812,857,1161,353,349,652.689,1559.913,410.785,638.473,1630.840,492.000,-24.931,-74.407,0.000,36.064,43.342,1.551
342,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,504,803,854,1147,350,344,652.589,1559.907,412.575,638.473,1630.840,492.000,-24.931,-74.407,0.000,35.536,42.570,2.252
343,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,1302,401,1392,1030,90,629,875.286,1549.423,420.327,639.684,1631.173,492.000,-22.254,-74.916,0.000,100.865,57.257,100.672
343,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,928,581,1197,696,269,115,721.539,1541.012,444.493,639.684,1631.173,492.000,-22.254,-74.916,0.000,31.393,19.562,7.334
343,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,641,209,801,209,160,591.858,1533.455,444.749,639.684,1631.173,492.000,-22.254,-74.916,0.000,15.311,10.369,14.408
343,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,451,620,907,1228,456,608,652.641,1552.318,407.025,639.684,1631.173,492.000,-22.254,-74.916,0.000,39.409,61.626,74.231
343,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,498,851,855,1215,357,364,652.689,1559.913,410.785,639.684,1631.173,492.000,-22.254,-74.916,0.000,36.064,43.342,1.551
343,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,498,841,852,1201,354,360,652.589,1559.907,412.575,639.684,1631.173,492.000,-22.254,-74.916,0.000,35.536,42.570,2.252
344,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,1318,446,1392,1094,74,648,875.286,1549.423,420.327,641.036,1631.530,492.000,-19.177,-75.503,0.000,100.865,57.257,100.672
344,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,928,624,1199,739,271,115,721.539,1541.012,444.493,641.036,1631.530,492.000,-19.177,-75.503,0.000,31.393,19.562,7.334
344,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,680,203,841,203,161,591.858,1533.455,444.749,641.036,1631.530,492.000,-19.177,-75.503,0.000,15.311,10.369,14.408
344,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,433,661,903,1228,470,567,652.641,1552.318,407.025,641.036,1631.530,492.000,-19.177,-75.503,0.000,39.409,61.626,74.231
344,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,491,897,853,1228,362,331,652.689,1559.913,410.785,641.036,1631.530,492.000,-19.177,-75.503,0.000,36.064,43.342,1.551
344,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,491,887,849,1228,358,341,652.589,1559.907,412.575,641.036,1631.530,492.000,-19.177,-75.503,0.000,35.536,42.570,2.252
345,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,1335,486,1392,1156,57,670,875.286,1549.423,420.327,642.297,1631.849,492.000,-16.420,-76.070,0.000,100.865,57.257,100.672
345,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,929,662,1202,779,273,117,721.539,1541.012,444.493,642.297,1631.849,492.000,-16.420,-76.070,0.000,31.393,19.562,7.334
345,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,715,197,878,197,163,591.858,1533.455,444.749,642.297,1631.849,492.000,-16.420,-76.070,0.000,15.311,10.369,14.408
345,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,415,698,899,1228,484,530,652.641,1552.318,407.025,642.297,1631.849,492.000,-16.420,-76.070,0.000,39.409,61.626,74.231
345,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,476,939,852,1228,376,289,652.689,1559.913,410.785,642.297,1631.849,492.000,-16.420,-76.070,0.000,36.064,43.342,1.551
345,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,476,930,848,1228,372,298,652.589,1559.907,412.575,642.297,1631.849,492.000,-16.420,-76.070,0.000,35.536,42.570,2.252
346,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,1358,529,1392,1228,34,699,875.286,1549.423,420.327,643.727,1632.195,492.000,-13.371,-76.736,0.000,100.865,57.257,100.672
346,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,931,704,1208,824,277,120,721.539,1541.012,444.493,643.727,1632.195,492.000,-13.371,-76.736,0.000,31.393,19.562,7.334
346,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,754,190,919,190,165,591.858,1533.455,444.749,643.727,1632.195,492.000,-13.371,-76.736,0.000,15.311,10.369,14.408
346,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,394,740,895,1228,501,488,652.641,1552.318,407.025,643.727,1632.195,492.000,-13.371,-76.736,0.000,39.409,61.626,74.231
346,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,454,989,851,1228,397,239,652.689,1559.913,410.785,643.727,1632.195,492.000,-13.371,-76.736,0.000,36.064,43.342,1.551
346,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,454,979,846,1228,392,249,652.589,1559.907,412.575,643.727,1632.195,492.000,-13.371,-76.736,0.000,35.536,42.570,2.252
347,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,1381,565,1392,1228,11,663,875.286,1549.423,420.327,644.994,1632.487,492.000,-10.779,-77.347,0.000,100.865,57.257,100.672
347,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,934,741,1215,863,281,122,721.539,1541.012,444.493,644.994,1632.487,492.000,-10.779,-77.347,0.000,31.393,19.562,7.334
347,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,788,183,955,183,167,591.858,1533.455,444.749,644.994,1632.487,492.000,-10.779,-77.347,0.000,15.311,10.369,14.408
347,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,374,776,891,1228,517,452,652.641,1552.318,407.025,644.994,1632.487,492.000,-10.779,-77.347,0.000,39.409,61.626,74.231
347,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,432,1033,850,1228,418,195,652.689,1559.913,410.785,644.994,1632.487,492.000,-10.779,-77.347,0.000,36.064,43.342,1.551
347,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,433,1022,845,1228,412,206,652.589,1559.907,412.575,644.994,1632.487,492.000,-10.779,-77.347,0.000,35.536,42.570,2.252
348,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,937,779,1223,904,286,125,721.539,1541.012,444.493,646.326,1632.778,492.000,-8.202,-78.013,-0.000,31.393,19.562,7.334
348,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,822,176,992,176,170,591.858,1533.455,444.749,646.326,1632.778,492.000,-8.202,-78.013,-0.000,15.311,10.369,14.408
348,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,353,812,888,1228,535,416,652.641,1552.318,407.025,646.326,1632.778,492.000,-8.202,-78.013,-0.000,39.409,61.626,74.231
348,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,408,1079,849,1228,441,149,652.689,1559.913,410.785,646.326,1632.778,492.000,-8.202,-78.013,-0.000,36.064,43.342,1.551
348,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,410,1068,844,1228,434,160,652.589,1559.907,412.575,646.326,1632.778,492.000,-8.202,-78.013,-0.000,35.536,42.570,2.252
349,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,941,815,1233,943,292,128,721.539,1541.012,444.493,647.674,1633.055,492.000,-5.785,-78.710,0.000,31.393,19.562,7.334
349,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,854,169,1028,169,174,591.858,1533.455,444.749,647.674,1633.055,492.000,-5.785,-78.710,0.000,15.311,10.369,14.408
349,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,330,847,885,1228,555,381,652.641,1552.318,407.025,647.674,1633.055,492.000,-5.785,-78.710,0.000,39.409,61.626,74.231
349,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,383,1125,849,1228,466,103,652.689,1559.913,410.785,647.674,1633.055,492.000,-5.785,-78.710,0.000,36.064,43.342,1.551
349,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,385,1113,843,1228,458,115,652.589,1559.907,412.575,647.674,1633.055,492.000,-5.785,-78.710,0.000,35.536,42.570,2.252
350,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,946,849,1244,981,298,132,721.539,1541.012,444.493,649.016,1633.315,492.000,-3.562,-79.429,0.000,31.393,19.562,7.334
350,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,885,162,1061,162,176,591.858,1533.455,444.749,649.016,1633.315,492.000,-3.562,-79.429,0.000,15.311,10.369,14.408
350,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,308,880,882,1228,574,348,652.641,1552.318,407.025,649.016,1633.315,492.000,-3.562,-79.429,0.000,39.409,61.626,74.231
350,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,356,1169,848,1228,492,59,652.689,1559.913,410.785,649.016,1633.315,492.000,-3.562,-79.429,0.000,36.064,43.342,1.551
350,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,359,1157,842,1228,483,71,652.589,1559.907,412.575,649.016,1633.315,492.000,-3.562,-79.429,0.000,35.536,42.570,2.252
351,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,951,881,1257,1018,306,137,721.539,1541.012,444.493,650.346,1633.554,492.000,-1.509,-80.167,0.000,31.393,19.562,7.334
351,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,913,156,1092,156,179,591.858,1533.455,444.749,650.346,1633.554,492.000,-1.509,-80.167,0.000,15.311,10.369,14.408
351,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,285,911,879,1228,594,317,652.641,1552.318,407.025,650.346,1633.554,492.000,-1.509,-80.167,0.000,39.409,61.626,74.231
351,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,328,1213,847,1228,519,15,652.689,1559.913,410.785,650.346,1633.554,492.000,-1.509,-80.167,0.000,36.064,43.342,1.551
351,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,332,1199,840,1228,508,29,652.589,1559.907,412.575,650.346,1633.554,492.000,-1.509,-80.167,0.000,35.536,42.570,2.252
352,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,957,913,1271,1055,314,142,721.539,1541.012,444.493,651.664,1633.774,492.000,0.448,-80.924,0.000,31.393,19.562,7.334
352,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,940,151,1123,151,183,591.858,1533.455,444.749,651.664,1633.774,492.000,0.448,-80.924,0.000,15.311,10.369,14.408
352,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,257,942,878,1228,621,286,652.641,1552.318,407.025,651.664,1633.774,492.000,0.448,-80.924,0.000,39.409,61.626,74.231
353,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,963,946,1288,1093,325,147,721.539,1541.012,444.493,652.988,1633.976,492.000,2.396,-81.712,0.000,31.393,19.562,7.334
353,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,968,148,1154,148,186,591.858,1533.455,444.749,652.988,1633.976,492.000,2.396,-81.712,0.000,15.311,10.369,14.408
353,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,204,973,885,1228,681,255,652.641,1552.318,407.025,652.988,1633.976,492.000,2.396,-81.712,0.000,39.409,61.626,74.231
354,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,970,978,1307,1131,337,153,721.539,1541.012,444.493,654.277,1634.154,492.000,4.240,-82.507,0.000,31.393,19.562,7.334
354,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,995,145,1184,145,189,591.858,1533.455,444.749,654.277,1634.154,492.000,4.240,-82.507,0.000,15.311,10.369,14.408
354,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,146,1004,893,1228,747,224,652.641,1552.318,407.025,654.277,1634.154,492.000,4.240,-82.507,0.000,39.409,61.626,74.231
355,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,977,1009,1326,1167,349,158,721.539,1541.012,444.493,655.529,1634.310,492.000,5.934,-83.305,0.000,31.393,19.562,7.334
355,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1021,143,1213,143,192,591.858,1533.455,444.749,655.529,1634.310,492.000,5.934,-83.305,0.000,15.311,10.369,14.408
355,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,81,1033,902,1228,821,195,652.641,1552.318,407.025,655.529,1634.310,492.000,5.934,-83.305,0.000,39.409,61.626,74.231
356,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,986,1040,1348,1205,362,165,721.539,1541.012,444.493,656.811,1634.451,492.000,7.560,-84.167,0.000,31.393,19.562,7.334
356,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1045,142,1228,142,183,591.858,1533.455,444.749,656.811,1634.451,492.000,7.560,-84.167,0.000,15.311,10.369,14.408
356,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,7,1062,913,1228,906,166,652.641,1552.318,407.025,656.811,1634.451,492.000,7.560,-84.167,0.000,39.409,61.626,74.231
357,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,995,1070,1370,1228,375,158,721.539,1541.012,444.493,658.095,1634.573,492.000,9.019,-85.030,0.000,31.393,19.562,7.334
357,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1068,142,1228,142,160,591.858,1533.455,444.749,658.095,1634.573,492.000,9.019,-85.030,0.000,15.311,10.369,14.408
357,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1089,924,1228,924,139,652.641,1552.318,407.025,658.095,1634.573,492.000,9.019,-85.030,0.000,39.409,61.626,74.231
358,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,1002,1096,1392,1228,390,132,721.539,1541.012,444.493,659.432,1634.679,492.000,10.287,-85.875,0.000,31.393,19.562,7.334
358,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1087,142,1228,142,141,591.858,1533.455,444.749,659.432,1634.679,492.000,10.287,-85.875,0.000,15.311,10.369,14.408
358,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1113,932,1228,932,115,652.641,1552.318,407.025,659.432,1634.679,492.000,10.287,-85.875,0.000,39.409,61.626,74.231
359,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,1008,1117,1392,1228,384,111,721.539,1541.012,444.493,660.665,1634.760,492.000,11.219,-86.612,0.000,31.393,19.562,7.334
359,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1102,142,1228,142,126,591.858,1533.455,444.749,660.665,1634.760,492.000,11.219,-86.612,0.000,15.311,10.369,14.408
359,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1131,936,1228,936,97,652.641,1552.318,407.025,660.665,1634.760,492.000,11.219,-86.612,0.000,39.409,61.626,74.231
360,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,1013,1135,1392,1228,379,93,721.539,1541.012,444.493,662.023,1634.831,492.000,11.974,-87.380,0.000,31.393,19.562,7.334
360,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1113,142,1228,142,115,591.858,1533.455,444.749,662.023,1634.831,492.000,11.974,-87.380,0.000,15.311,10.369,14.408
360,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1146,933,1228,933,82,652.641,1552.318,407.025,662.023,1634.831,492.000,11.974,-87.380,0.000,39.409,61.626,74.231
361,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,1017,1148,1392,1228,375,80,721.539,1541.012,444.493,663.387,1634.884,492.000,12.443,-88.108,0.000,31.393,19.562,7.334
361,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1119,144,1228,144,109,591.858,1533.455,444.749,663.387,1634.884,492.000,12.443,-88.108,0.000,15.311,10.369,14.408
361,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1155,922,1228,922,73,652.641,1552.318,407.025,663.387,1634.884,492.000,12.443,-88.108,0.000,39.409,61.626,74.231
362,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,1018,1154,1392,1228,374,74,721.539,1541.012,444.493,664.645,1634.919,492.000,12.625,-88.744,-0.000,31.393,19.562,7.334
362,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1120,146,1228,146,108,591.858,1533.455,444.749,664.645,1634.919,492.000,12.625,-88.744,-0.000,15.311,10.369,14.408
362,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1159,905,1228,905,69,652.641,1552.318,407.025,664.645,1634.919,492.000,12.625,-88.744,-0.000,39.409,61.626,74.231
363,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,1018,1156,1392,1228,374,72,721.539,1541.012,444.493,666.095,1634.942,492.000,12.549,-89.438,0.000,31.393,19.562,7.334
363,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1115,150,1228,150,113,591.858,1533.455,444.749,666.095,1634.942,492.000,12.549,-89.438,0.000,15.311,10.369,14.408
363,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1158,878,1228,878,70,652.641,1552.318,407.025,666.095,1634.942,492.000,12.549,-89.438,0.000,39.409,61.626,74.231
364,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,1016,1153,1392,1228,376,75,721.539,1541.012,444.493,667.427,1634.948,492.000,12.228,-90.042,-0.000,31.393,19.562,7.334
364,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1107,154,1228,154,121,591.858,1533.455,444.749,667.427,1634.948,492.000,12.228,-90.042,-0.000,15.311,10.369,14.408
364,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1152,849,1228,849,76,652.641,1552.318,407.025,667.427,1634.948,492.000,12.228,-90.042,-0.000,39.409,61.626,74.231
365,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,1012,1143,1392,1228,380,85,721.539,1541.012,444.493,668.797,1634.940,492.000,11.669,-90.631,0.000,31.393,19.562,7.334
365,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1094,160,1228,160,134,591.858,1533.455,444.749,668.797,1634.940,492.000,11.669,-90.631,0.000,15.311,10.369,14.408
365,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1139,817,1228,817,89,652.641,1552.318,407.025,668.797,1634.940,492.000,11.669,-90.631,0.000,39.409,61.626,74.231
366,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,1007,1128,1392,1228,385,100,721.539,1541.012,444.493,670.300,1634.915,492.000,10.819,-91.243,-0.000,31.393,19.562,7.334
366,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1075,166,1228,166,153,591.858,1533.455,444.749,670.300,1634.915,492.000,10.819,-91.243,-0.000,15.311,10.369,14.408
366,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1121,783,1228,783,107,652.641,1552.318,407.025,670.300,1634.915,492.000,10.819,-91.243,-0.000,39.409,61.626,74.231
367,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,1002,1112,1392,1228,390,116,721.539,1541.012,444.493,671.620,1634.881,492.000,9.899,-91.753,0.000,31.393,19.562,7.334
367,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1056,171,1228,171,172,591.858,1533.455,444.749,671.620,1634.881,492.000,9.899,-91.753,0.000,15.311,10.369,14.408
367,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1103,755,1228,755,125,652.641,1552.318,407.025,671.620,1634.881,492.000,9.899,-91.753,0.000,39.409,61.626,74.231
368,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,995,1090,1392,1228,397,138,721.539,1541.012,444.493,673.053,1634.830,492.000,8.666,-92.279,0.000,31.393,19.562,7.334
368,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1032,177,1200,177,168,591.858,1533.455,444.749,673.053,1634.830,492.000,8.666,-92.279,0.000,15.311,10.369,14.408
368,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1079,728,1228,728,149,652.641,1552.318,407.025,673.053,1634.830,492.000,8.666,-92.279,0.000,39.409,61.626,74.231
369,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,988,1068,1391,1228,403,160,721.539,1541.012,444.493,674.301,1634.776,492.000,7.428,-92.716,0.000,31.393,19.562,7.334
369,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,0,1009,183,1172,183,163,591.858,1533.455,444.749,674.301,1634.776,492.000,7.428,-92.716,0.000,15.311,10.369,14.408
369,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1056,723,1228,723,172,652.641,1552.318,407.025,674.301,1634.776,492.000,7.428,-92.716,0.000,39.409,61.626,74.231
370,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,981,1045,1375,1224,394,179,721.539,1541.012,444.493,675.582,1634.710,492.000,6.086,-93.145,0.000,31.393,19.562,7.334
370,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,1,985,188,1142,187,157,591.858,1533.455,444.749,675.582,1634.710,492.000,6.086,-93.145,0.000,15.311,10.369,14.408
370,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1031,719,1228,719,197,652.641,1552.318,407.025,675.582,1634.710,492.000,6.086,-93.145,0.000,39.409,61.626,74.231
371,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,973,1020,1358,1195,385,175,721.539,1541.012,444.493,677.000,1634.626,492.000,4.556,-93.598,0.000,31.393,19.562,7.334
371,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,13,958,193,1110,180,152,591.858,1533.455,444.749,677.000,1634.626,492.000,4.556,-93.598,0.000,15.311,10.369,14.408
371,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1004,714,1228,714,224,652.641,1552.318,407.025,677.000,1634.626,492.000,4.556,-93.598,0.000,39.409,61.626,74.231
372,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,965,998,1343,1169,378,171,721.539,1541.012,444.493,678.271,1634.542,492.000,3.196,-93.985,0.000,31.393,19.562,7.334
372,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,22,935,197,1083,175,148,591.858,1533.455,444.749,678.271,1634.542,492.000,3.196,-93.985,0.000,15.311,10.369,14.408
372,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,26,981,710,1228,684,247,652.641,1552.318,407.025,678.271,1634.542,492.000,3.196,-93.985,0.000,39.409,61.626,74.231
373,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,957,975,1327,1144,370,169,721.539,1541.012,444.493,679.651,1634.441,492.000,1.778,-94.386,0.000,31.393,19.562,7.334
373,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,31,912,200,1055,169,143,591.858,1533.455,444.749,679.651,1634.441,492.000,1.778,-94.386,0.000,15.311,10.369,14.408
373,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,55,957,705,1228,650,271,652.641,1552.318,407.025,679.651,1634.441,492.000,1.778,-94.386,0.000,39.409,61.626,74.231
